run_name,method,method_tag,adaptive_rel_mode,density,mobility,noise,energy,seed,windows_run,avg_rmse_all,std_rmse_all,p95_rmse_all,avg_rmse_non,std_rmse_non,p95_rmse_non,avg_objective,avg_K,min_K,max_K,pct_cap_limited,total_energy_spent,final_energy_remaining,spike_rejections,nodes_clamped_total,K_fixed,contact_threshold,smacof_iters
LD-MH-NH-EL-GMDS-S1,GMDS,GMDS,,LD,H,H,L,1,7,7.424122190056598,0.5796152608324352,8.245786103467172,8.10871939593684,1.3894303683146727,10.055407423556916,8.684122190056597,7.0,7,7,0.0,73.5,6.5,0,0,7,,
LD-MH-NH-EL-GMDS-S2,GMDS,GMDS,,LD,H,H,L,2,7,12.866495978127444,4.961141815122733,19.805575610062014,13.196311290078313,5.4529892700023535,20.00345030259411,14.126495978127446,7.0,7,7,0.0,73.5,6.5,0,0,7,,
LD-MH-NH-EL-S1,adaptive,,classical,LD,H,H,L,1,11,16.528402113548694,4.7456862438127745,23.343244031249363,16.336410438466654,5.487650764748217,24.88576911013486,17.428402113548692,5.0,4,6,0.0,82.5,0.0,0,0,,,
LD-MH-NH-EL-S2,adaptive,,classical,LD,H,H,L,2,11,13.229544391583676,3.9465200081952636,19.02158601932185,12.690684276791323,3.5906519113978583,18.249250669780324,14.129544391583677,5.0,4,6,0.0,82.5,0.0,0,0,,,
LD-MH-NH-EL-S3,adaptive,,classical,LD,H,H,L,3,10,13.246428582637126,4.035094124845205,18.71854924043352,13.17319182386386,3.8141416237593413,17.9228334181061,14.182428582637124,5.2,4,7,0.0,78.0,2.0,0,0,,,
LD-MH-NH-EL-SMACOF-S1,SMACOF,SMACOF,,LD,H,H,L,1,7,7.468575987142951,5.423332352545347,16.624047874863727,7.271554786407961,5.394083161417711,16.510859684456662,8.728575987142952,7.0,7,7,0.0,73.5,6.5,0,0,7,,
LD-MH-NH-EL-SMACOF-S2,SMACOF,SMACOF,,LD,H,H,L,2,7,11.54403318011986,7.02289047472151,20.916506418670952,11.323956454244286,6.6569225307858835,19.72220106793119,12.80403318011986,7.0,7,7,0.0,73.5,6.5,0,0,7,,
LD-MH-NL-EH-ADAPT-CLASSICAL-S1,adaptive,EH-ADAPT-CLASSICAL,classical,LD,H,L,H,1,40,22.971304961837937,2.578094317376831,26.741066907042647,22.084843775961268,3.2309925889219904,26.919731923656485,24.253804961837936,7.125,3,10,0.0,285.0,115.0,0,0,,,
LD-MH-NL-EH-ADAPT-CLASSICAL-S2,adaptive,EH-ADAPT-CLASSICAL,classical,LD,H,L,H,2,40,14.22167064722873,9.10740491183389,22.43224288798618,14.022513531845679,8.961579382334643,24.218076619500312,15.09467064722873,4.85,3,7,0.0,194.0,206.0,0,0,,,
LD-MH-NL-EH-ADAPT-GMDS-S1,adaptive,EH-ADAPT-GMDS,GMDS,LD,H,L,H,1,40,14.490311607318674,3.880177221142401,21.08534165174681,15.24233208755983,4.017327082488715,21.16725382599264,15.574811607318674,6.025,3,8,0.0,241.0,159.0,0,0,,,
LD-MH-NL-EH-ADAPT-GMDS-S2,adaptive,EH-ADAPT-GMDS,GMDS,LD,H,L,H,2,40,13.60047737511779,2.9652385506213665,18.880348058900573,13.980291014104262,3.3204588598048237,20.688270991292736,14.671477375117792,5.95,4,8,0.0,238.0,162.0,0,0,,,
LD-MH-NL-EH-ADAPT-SMACOF-S1,adaptive,EH-ADAPT-SMACOF,SMACOF,LD,H,L,H,1,40,22.787910864791673,2.9260273645611954,26.85573609911124,22.433313741641072,3.6100466694118807,28.53457736215593,24.016410864791673,6.825,3,10,0.0,273.0,127.0,0,0,,,
LD-MH-NL-EH-ADAPT-SMACOF-S2,adaptive,EH-ADAPT-SMACOF,SMACOF,LD,H,L,H,2,40,13.753311694975697,9.77686006226013,25.24674140661052,13.700397773529781,9.780768911673404,26.010616334564716,14.558811694975697,4.475,3,7,0.0,179.0,221.0,0,0,,,
LD-MH-NL-EH-FIXK12-S1,fixed,FIXK12-S1,,LD,H,L,H,1,33,17.730013197496703,1.524901159744579,20.359284076187087,17.429196476754978,2.8695073245001868,22.57162387685984,19.890013197496703,12.0,12,12,0.0,396.0,4.0,0,0,12,,
LD-MH-NL-EH-FIXK12-S2,fixed,FIXK12-S2,,LD,H,L,H,2,33,10.531794763721065,8.83074796028939,20.147646874558802,10.180790776666406,8.98531040927964,22.78851773637583,12.691794763721063,12.0,12,12,0.0,396.0,4.0,0,0,12,,
LD-MH-NL-EH-FIXK3-S1,fixed,FIXK3-S1,,LD,H,L,H,1,40,18.13350753290623,2.364847606547189,22.262187051857577,18.53046899287816,2.681718150654518,22.237651867450623,18.67350753290623,3.0,3,3,0.0,120.0,280.0,0,0,3,,
LD-MH-NL-EH-FIXK3-S2,fixed,FIXK3-S2,,LD,H,L,H,2,40,11.26027686525475,9.18223501814297,21.424831186110595,11.534959844565382,9.368148981084955,22.089891204579654,11.800276865254752,3.0,3,3,0.0,120.0,280.0,0,0,3,,
LD-MH-NL-EH-FIXK6-S1,fixed,FIXK6-S1,,LD,H,L,H,1,40,17.578817057641224,1.9529228597487127,20.184635952512195,17.955050154469657,2.210279437877475,21.13577763796625,18.658817057641222,6.0,6,6,0.0,240.0,160.0,0,0,6,,
LD-MH-NL-EH-FIXK6-S2,fixed,FIXK6-S2,,LD,H,L,H,2,40,10.745789763083874,8.879244997051014,20.61157344382781,10.819710954737676,8.89839161038647,20.82919516651377,11.825789763083874,6.0,6,6,0.0,240.0,160.0,0,0,6,,
LD-MH-NL-EH-FIXK9-S1,fixed,FIXK9-S1,,LD,H,L,H,1,40,17.290263429038028,1.8904106114876766,19.64189398928881,17.626078934042997,2.151634497947918,20.431482469236503,18.91026342903803,9.0,9,9,0.0,360.0,40.0,0,0,9,,
LD-MH-NL-EH-FIXK9-S2,fixed,FIXK9-S2,,LD,H,L,H,2,40,10.54284146094711,8.74447457865193,20.01595425293933,10.310268462627697,8.603555186533399,20.64082780062875,12.16284146094711,9.0,9,9,0.0,360.0,40.0,0,0,9,,
LD-MH-NL-EH-GMDS-S1,GMDS,GMDS,,LD,H,L,H,1,40,12.549738077600818,3.539683409340135,18.19586240044919,13.840423247156583,4.211430154075222,21.21294833214082,13.809738077600818,7.0,7,7,0.0,280.0,120.0,0,0,7,,
LD-MH-NL-EH-GMDS-S2,GMDS,GMDS,,LD,H,L,H,2,40,13.728275081471347,4.2648574982383884,20.305079182994014,14.699148721059899,4.261251429306031,20.959655341343428,14.988275081471347,7.0,7,7,0.0,280.0,120.0,0,0,7,,
LD-MH-NL-EH-S1,adaptive,,classical,LD,H,L,H,1,40,22.971304961837937,2.578094317376831,26.741066907042647,22.084843775961268,3.2309925889219904,26.919731923656485,24.253804961837936,7.125,3,10,0.0,285.0,115.0,0,0,,,
LD-MH-NL-EH-S2,adaptive,,classical,LD,H,L,H,2,40,14.22167064722873,9.10740491183389,22.43224288798618,14.022513531845679,8.961579382334643,24.218076619500312,15.09467064722873,4.85,3,7,0.0,194.0,206.0,0,0,,,
LD-MH-NL-EH-S3,adaptive,,classical,LD,H,L,H,3,40,10.425114336199957,9.51300183830032,23.424026403925435,10.567304693197041,9.618547629299494,24.889799269744035,11.199114336199957,4.3,3,6,0.0,172.0,228.0,0,0,,,
LD-MH-NL-EH-SMACOF-S1,SMACOF,SMACOF,,LD,H,L,H,1,40,17.33500294030365,3.4055884509586094,22.392322408498803,17.73937376367943,3.5779040322803453,23.431880189248027,18.59500294030365,7.0,7,7,0.0,280.0,120.0,0,0,7,,
LD-MH-NL-EH-SMACOF-S2,SMACOF,SMACOF,,LD,H,L,H,2,40,10.583925348303733,9.49410762051578,22.941669815946547,10.300440351987636,9.221158334602805,22.114406056435456,11.843925348303733,7.0,7,7,0.0,280.0,120.0,0,0,7,,
LD-MH-NL-EL-ADAPT-CLASSICAL-S1,adaptive,EL-ADAPT-CLASSICAL,classical,LD,H,L,L,1,13,21.277605086392548,1.3408805340029604,23.65869096941691,21.226326864774673,1.8114075964754892,24.489295431752335,21.997605086392547,4.0,3,5,0.0,78.0,2.0,0,0,,,
LD-MH-NL-EL-ADAPT-CLASSICAL-S2,adaptive,EL-ADAPT-CLASSICAL,classical,LD,H,L,L,2,11,21.03722069169123,0.7201001153869826,22.26382177444139,20.343542873484363,1.2642993049374291,22.277800687584733,21.904493418963952,4.818181818181818,4,6,0.0,79.5,0.5,0,0,,,
LD-MH-NL-EL-ADAPT-GMDS-S1,adaptive,EL-ADAPT-GMDS,GMDS,LD,H,L,L,1,13,12.679432281161954,3.4213946095067183,17.819612880209633,13.356573205345118,3.7666457024290927,19.281534440455733,13.399432281161953,4.0,3,5,0.0,78.0,2.0,0,0,,,
LD-MH-NL-EL-ADAPT-GMDS-S2,adaptive,EL-ADAPT-GMDS,GMDS,LD,H,L,L,2,11,10.942060655125982,2.974752721526128,15.84305772025311,11.413539456009334,3.3682739523485337,17.27430347852106,11.825697018762344,4.909090909090909,4,6,0.0,81.0,0.0,0,0,,,
LD-MH-NL-EL-ADAPT-SMACOF-S1,adaptive,EL-ADAPT-SMACOF,SMACOF,LD,H,L,L,1,13,21.606441978343646,2.4811762713447987,24.775022188703332,21.547456522122637,3.021516902107458,26.01308041561634,22.32644197834365,4.0,3,5,0.0,78.0,2.0,0,0,,,
LD-MH-NL-EL-ADAPT-SMACOF-S2,adaptive,EL-ADAPT-SMACOF,SMACOF,LD,H,L,L,2,11,20.189393382349735,3.389501397764558,24.481528738125554,19.436945438739492,3.286256660140599,24.40528008892658,21.05666610962246,4.818181818181818,4,6,0.0,79.5,0.5,0,0,,,
LD-MH-NL-EL-FIXK12-S1,fixed,FIXK12-S1,,LD,H,L,L,1,4,20.285508005817597,1.1328964105300314,21.426307243571955,22.52835228560664,2.7308158869069756,25.649923307003917,22.445508005817597,12.0,12,12,0.0,72.0,8.0,0,0,12,,
LD-MH-NL-EL-FIXK12-S2,fixed,FIXK12-S2,,LD,H,L,L,2,4,19.400752311655808,0.45068170316508416,19.92247692486696,17.58538965061792,1.9677038231281372,20.164906035719856,21.560752311655804,12.0,12,12,0.0,72.0,8.0,0,0,12,,
LD-MH-NL-EL-FIXK3-S1,fixed,FIXK3-S1,,LD,H,L,L,1,17,19.92134164133633,1.7862413304128906,23.127759867473245,20.328941848452107,2.106188573009676,24.655493779066386,20.46134164133633,3.0,3,3,0.0,76.5,3.5,0,0,3,,
LD-MH-NL-EL-FIXK3-S2,fixed,FIXK3-S2,,LD,H,L,L,2,17,16.90378375271526,7.250557960969143,21.96035058726392,17.23160160573504,7.426475004351215,23.09021256935097,17.443783752715255,3.0,3,3,0.0,76.5,3.5,0,0,3,,
LD-MH-NL-EL-FIXK6-S1,fixed,FIXK6-S1,,LD,H,L,L,1,8,19.413924486367332,1.3673864684488652,21.450574370013666,19.31295616616558,1.8103804686560614,21.86897337535128,20.49392448636733,6.0,6,6,0.0,72.0,8.0,0,0,6,,
LD-MH-NL-EL-FIXK6-S2,fixed,FIXK6-S2,,LD,H,L,L,2,8,20.188801754083,1.0885750843811126,21.99889388458296,19.85090786320045,1.7845887596278838,22.786849780669808,21.268801754082997,6.0,6,6,0.0,72.0,8.0,0,0,6,,
LD-MH-NL-EL-FIXK9-S1,fixed,FIXK9-S1,,LD,H,L,L,1,5,19.92495733916541,1.0233256212873032,21.231726885217263,20.20878329055602,0.41886257853117087,20.80869684248077,21.54495733916541,9.0,9,9,0.0,67.5,12.5,0,0,9,,
LD-MH-NL-EL-FIXK9-S2,fixed,FIXK9-S2,,LD,H,L,L,2,5,19.652953663631823,0.5517999065037693,20.32824222045512,18.050291856972958,1.672964576388312,19.89735026742804,21.272953663631824,9.0,9,9,0.0,67.5,12.5,0,0,9,,
LD-MH-NL-EL-GMDS-S1,GMDS,GMDS,,LD,H,L,L,1,7,12.582937217312558,5.5280483172182295,20.32009945648425,14.001174183837255,7.040617065501422,22.560288989498254,13.842937217312558,7.0,7,7,0.0,73.5,6.5,0,0,7,,
LD-MH-NL-EL-GMDS-S2,GMDS,GMDS,,LD,H,L,L,2,7,11.885275539342887,5.006492958153639,20.023142216980773,12.713592794923082,4.415614124820467,19.92743721487074,13.145275539342887,7.0,7,7,0.0,73.5,6.5,0,0,7,,
LD-MH-NL-EL-S1,adaptive,,classical,LD,H,L,L,1,13,21.277605086392548,1.3408805340029604,23.65869096941691,21.226326864774673,1.8114075964754892,24.489295431752335,21.997605086392547,4.0,3,5,0.0,78.0,2.0,0,0,,,
LD-MH-NL-EL-S2,adaptive,,classical,LD,H,L,L,2,11,21.03722069169123,0.7201001153869826,22.26382177444139,20.343542873484363,1.2642993049374291,22.277800687584733,21.904493418963952,4.818181818181818,4,6,0.0,79.5,0.5,0,0,,,
LD-MH-NL-EL-S3,adaptive,,classical,LD,H,L,L,3,14,1.1450615536218796,0.38691474164998135,1.801230029339424,1.2529982241778013,0.3937476889182381,1.9554906958797234,1.8393472679075937,3.857142857142857,3,5,0.0,81.0,0.0,0,0,,,
LD-MH-NL-EL-SMACOF-S1,SMACOF,SMACOF,,LD,H,L,L,1,7,18.36386775583305,2.5855396444236454,21.77805894328393,18.228170660122647,2.356093243935566,20.685387565144108,19.623867755833054,7.0,7,7,0.0,73.5,6.5,0,0,7,,
LD-MH-NL-EL-SMACOF-S2,SMACOF,SMACOF,,LD,H,L,L,2,7,21.81606809493523,1.3029548555216743,23.162901152982325,21.050235790152406,1.0378841840245547,22.276557503919197,23.076068094935234,7.0,7,7,0.0,73.5,6.5,0,0,7,,
LD-ML-NH-EH-ADAPT-CLASSICAL-S1,adaptive,EH-ADAPT-CLASSICAL,classical,LD,L,H,H,1,40,14.890062898273598,4.2020532871249285,20.00077199655045,14.897614107068033,4.107245506213691,21.510424158089936,16.199562898273598,7.275,4,10,0.0,291.0,109.0,0,0,,,
LD-ML-NH-EH-ADAPT-CLASSICAL-S2,adaptive,EH-ADAPT-CLASSICAL,classical,LD,L,H,H,2,40,13.078133869826235,9.301439182337829,21.196945706483877,13.617105706335817,10.982751269388919,20.274793899024477,14.279633869826233,6.675,4,9,0.0,267.0,133.0,0,0,,,
LD-ML-NH-EH-ADAPT-GMDS-S1,adaptive,EH-ADAPT-GMDS,GMDS,LD,L,H,H,1,40,9.30117403471826,2.6459553653530126,15.640575060798929,9.756580501797135,3.1809521793751383,17.855336201357012,10.696174034718258,7.75,4,10,0.0,310.0,90.0,0,0,,,
LD-ML-NH-EH-ADAPT-GMDS-S2,adaptive,EH-ADAPT-GMDS,GMDS,LD,L,H,H,2,40,12.237362315339732,4.680648517657652,19.137063195772697,12.296108005916913,4.824596022676715,19.907568025853255,13.497362315339732,7.0,4,9,0.0,280.0,120.0,0,0,,,
LD-ML-NH-EH-ADAPT-SMACOF-S1,adaptive,EH-ADAPT-SMACOF,SMACOF,LD,L,H,H,1,40,11.839919065519048,8.229258857169981,25.896874388441592,12.13254057407186,8.365485977730401,28.0962908301049,12.726419065519048,4.925,4,6,0.0,197.0,203.0,0,0,,,
LD-ML-NH-EH-ADAPT-SMACOF-S2,adaptive,EH-ADAPT-SMACOF,SMACOF,LD,L,H,H,2,40,9.276566592406695,6.8055882651083985,22.229550464676155,9.236919187229132,6.310406242927826,20.541139477949784,10.437566592406695,6.45,3,10,0.0,258.0,142.0,0,0,,,
LD-ML-NH-EH-FIXK12-S1,fixed,FIXK12-S1,,LD,L,H,H,1,33,12.757659848713478,4.163145721768453,19.937437553279864,11.758099371313337,4.672156745817837,19.650368672573777,14.91765984871348,12.0,12,12,0.0,396.0,4.0,0,0,12,,
LD-ML-NH-EH-FIXK12-S2,fixed,FIXK12-S2,,LD,L,H,H,2,33,11.036011205210837,3.788721279185786,17.733402430699584,8.851880848896034,3.3723782148445194,13.589820380699852,13.196011205210837,12.0,12,12,0.0,396.0,4.0,0,0,12,,
LD-ML-NH-EH-FIXK3-S1,fixed,FIXK3-S1,,LD,L,H,H,1,40,19.06047525118663,10.900770817548086,41.116559424540014,20.388324099664082,12.230429373049155,45.94306256104732,19.60047525118663,3.0,3,3,0.0,120.0,280.0,0,0,3,,
LD-ML-NH-EH-FIXK3-S2,fixed,FIXK3-S2,,LD,L,H,H,2,40,18.082280230105937,9.694787062341119,41.19597524874992,19.511027214569985,10.960112702318687,46.03611598692469,18.622280230105936,3.0,3,3,0.0,120.0,280.0,0,0,3,,
LD-ML-NH-EH-FIXK6-S1,fixed,FIXK6-S1,,LD,L,H,H,1,40,13.446703081137434,4.36370178416494,19.900620612383097,13.614339956940219,4.424387807117569,21.166465076040588,14.526703081137436,6.0,6,6,0.0,240.0,160.0,0,0,6,,
LD-ML-NH-EH-FIXK6-S2,fixed,FIXK6-S2,,LD,L,H,H,2,40,12.420624634312242,3.9463052028658314,19.64399545483822,12.618064358410999,4.200336323150942,18.96606834654767,13.500624634312242,6.0,6,6,0.0,240.0,160.0,0,0,6,,
LD-ML-NH-EH-FIXK9-S1,fixed,FIXK9-S1,,LD,L,H,H,1,40,12.638494567542791,4.19469266434232,19.78123532993811,12.336542962610462,3.403517806095152,17.956445068246996,14.258494567542792,9.0,9,9,0.0,360.0,40.0,0,0,9,,
LD-ML-NH-EH-FIXK9-S2,fixed,FIXK9-S2,,LD,L,H,H,2,40,11.716961174110057,3.9269914599243743,18.234580360302452,11.080374625299356,4.474488331236325,18.67362290567832,13.336961174110058,9.0,9,9,0.0,360.0,40.0,0,0,9,,
LD-ML-NH-EH-GMDS-S1,GMDS,GMDS,,LD,L,H,H,1,40,10.468972924317045,4.568681118495846,20.924076186063495,10.79571195294025,4.9526201031939845,21.226403491935745,11.728972924317045,7.0,7,7,0.0,280.0,120.0,0,0,7,,
LD-ML-NH-EH-GMDS-S2,GMDS,GMDS,,LD,L,H,H,2,40,15.800666969883087,4.8402468841391375,21.739056505422244,16.103745196057908,5.089130962184147,22.344866062746156,17.06066696988309,7.0,7,7,0.0,280.0,120.0,0,0,7,,
LD-ML-NH-EH-S1,adaptive,,classical,LD,L,H,H,1,40,14.890062898273598,4.2020532871249285,20.00077199655045,14.897614107068033,4.107245506213691,21.510424158089936,16.199562898273598,7.275,4,10,0.0,291.0,109.0,0,0,,,
LD-ML-NH-EH-S2,adaptive,,classical,LD,L,H,H,2,40,13.078133869826235,9.301439182337829,21.196945706483877,13.617105706335817,10.982751269388919,20.274793899024477,14.279633869826233,6.675,4,9,0.0,267.0,133.0,0,0,,,
LD-ML-NH-EH-S3,adaptive,,classical,LD,L,H,H,3,40,12.922702620341624,6.645797417048852,21.23115078804973,13.25692580796958,8.252565491128998,23.090932904416114,13.939702620341626,5.65,3,8,0.0,226.0,174.0,0,0,,,
LD-ML-NH-EH-SMACOF-S1,SMACOF,SMACOF,,LD,L,H,H,1,40,10.142715807783155,7.5344712798693205,22.48635902626983,10.381447633319668,7.6618988611845396,23.460879921868,11.402715807783157,7.0,7,7,0.0,280.0,120.0,0,0,7,,
LD-ML-NH-EH-SMACOF-S2,SMACOF,SMACOF,,LD,L,H,H,2,40,9.17499930607041,6.6912639889256,21.652862222071082,8.920673577787687,6.401210918485456,21.061096998063803,10.43499930607041,7.0,7,7,0.0,280.0,120.0,0,0,7,,
LD-ML-NH-EL-ADAPT-CLASSICAL-S1,adaptive,EL-ADAPT-CLASSICAL,classical,LD,L,H,L,1,11,16.11822298627172,4.530171132443205,21.51545684964038,16.974947526269716,4.543639278970148,22.74661867600659,17.018222986271724,5.0,4,6,0.0,82.5,0.0,0,0,,,
LD-ML-NH-EL-ADAPT-CLASSICAL-S2,adaptive,EL-ADAPT-CLASSICAL,classical,LD,L,H,L,2,11,19.345167435371522,15.066964610970963,48.29960102079099,20.614131233635774,18.405925965317728,57.103638421517346,20.245167435371524,5.0,4,6,0.0,82.5,0.0,0,0,,,
LD-ML-NH-EL-ADAPT-GMDS-S1,adaptive,EL-ADAPT-GMDS,GMDS,LD,L,H,L,1,11,8.907214098502399,1.1625077989412447,10.992636011289306,9.425644414867172,1.5861656499568368,12.165284889629667,9.8072140985024,5.0,4,6,0.0,82.5,0.0,0,0,,,
LD-ML-NH-EL-ADAPT-GMDS-S2,adaptive,EL-ADAPT-GMDS,GMDS,LD,L,H,L,2,11,13.96834266715104,4.679328100093632,19.60184123880684,14.581193486508521,5.277062437358722,20.4979141279138,14.851979030787401,4.909090909090909,4,6,0.0,81.0,0.0,0,0,,,
LD-ML-NH-EL-ADAPT-SMACOF-S1,adaptive,EL-ADAPT-SMACOF,SMACOF,LD,L,H,L,1,11,11.355053060859857,8.212504516968597,24.228406566888836,11.473796347871327,7.875754641537024,24.65939429312079,12.255053060859858,5.0,4,6,0.0,82.5,0.0,0,0,,,
LD-ML-NH-EL-ADAPT-SMACOF-S2,adaptive,EL-ADAPT-SMACOF,SMACOF,LD,L,H,L,2,14,10.174096376173278,7.727432826255717,23.50947913261353,10.416452237507333,7.281978534659108,22.98429356113051,10.881239233316135,3.9285714285714284,3,5,0.0,82.5,0.0,0,0,,,
LD-ML-NH-EL-FIXK12-S1,fixed,FIXK12-S1,,LD,L,H,L,1,4,12.912074683595076,4.672369016006819,18.34990736619353,10.289316297042078,4.833803192521847,16.994344044593888,15.072074683595076,12.0,12,12,0.0,72.0,8.0,0,0,12,,
LD-ML-NH-EL-FIXK12-S2,fixed,FIXK12-S2,,LD,L,H,L,2,4,14.518769958253994,3.3328658150508987,18.218594429979035,10.192506433871488,2.3543282640841463,13.240530673920414,16.678769958253994,12.0,12,12,0.0,72.0,8.0,0,0,12,,
LD-ML-NH-EL-FIXK3-S1,fixed,FIXK3-S1,,LD,L,H,L,1,17,16.102080211369895,4.912097727785178,24.086123810609475,17.425251194456205,5.420479688521757,25.68997664371722,16.642080211369894,3.0,3,3,0.0,76.5,3.5,0,0,3,,
LD-ML-NH-EL-FIXK3-S2,fixed,FIXK3-S2,,LD,L,H,L,2,17,16.399535451202507,4.500323692610813,25.053154293226275,17.45685248619443,5.0432462798304485,26.79130189596243,16.939535451202506,3.0,3,3,0.0,76.5,3.5,0,0,3,,
LD-ML-NH-EL-FIXK6-S1,fixed,FIXK6-S1,,LD,L,H,L,1,8,12.982369500952576,3.9731114955851283,18.78039744509656,12.81698861540004,3.9506324816999623,19.187880905828738,14.062369500952574,6.0,6,6,0.0,72.0,8.0,0,0,6,,
LD-ML-NH-EL-FIXK6-S2,fixed,FIXK6-S2,,LD,L,H,L,2,8,13.020367348808271,4.104924704132551,19.227816205021572,13.668680099548464,4.71766958824503,21.114924856391823,14.100367348808271,6.0,6,6,0.0,72.0,8.0,0,0,6,,
LD-ML-NH-EL-FIXK9-S1,fixed,FIXK9-S1,,LD,L,H,L,1,5,13.700016522203859,4.345416660465078,17.884625458645385,11.830325155826305,3.6667649837587084,16.81808498151715,15.320016522203858,9.0,9,9,0.0,67.5,12.5,0,0,9,,
LD-ML-NH-EL-FIXK9-S2,fixed,FIXK9-S2,,LD,L,H,L,2,5,15.240389229715163,2.5809881348004398,19.011111086493866,12.858499549807277,4.547274625706188,19.721667353696397,16.860389229715164,9.0,9,9,0.0,67.5,12.5,0,0,9,,
LD-ML-NH-EL-GMDS-S1,GMDS,GMDS,,LD,L,H,L,1,7,9.332736425139723,4.205517684029043,16.269760546710575,9.41172520439498,4.689947504490725,17.111048735715748,10.592736425139723,7.0,7,7,0.0,73.5,6.5,0,0,7,,
LD-ML-NH-EL-GMDS-S2,GMDS,GMDS,,LD,L,H,L,2,7,10.916917852230792,4.93306157556675,18.89851653353968,11.48656293961176,5.538420374411239,20.233357718390533,12.176917852230792,7.0,7,7,0.0,73.5,6.5,0,0,7,,
LD-ML-NH-EL-S1,adaptive,,classical,LD,L,H,L,1,11,16.11822298627172,4.530171132443205,21.51545684964038,16.974947526269716,4.543639278970148,22.74661867600659,17.018222986271724,5.0,4,6,0.0,82.5,0.0,0,0,,,
LD-ML-NH-EL-S2,adaptive,,classical,LD,L,H,L,2,11,19.345167435371522,15.066964610970963,48.29960102079099,20.614131233635774,18.405925965317728,57.103638421517346,20.245167435371524,5.0,4,6,0.0,82.5,0.0,0,0,,,
LD-ML-NH-EL-S3,adaptive,,classical,LD,L,H,L,3,15,13.052203110119008,5.395469988578752,21.364523295812166,13.854408519411392,5.7355523008078615,23.328364601866152,13.70020311011901,3.6,3,4,0.0,81.0,0.0,0,0,,,
LD-ML-NH-EL-SMACOF-S1,SMACOF,SMACOF,,LD,L,H,L,1,7,9.432727078400507,7.43536863708495,21.550217040052367,9.748631877292635,7.409641992506343,21.84998760345218,10.692727078400509,7.0,7,7,0.0,73.5,6.5,0,0,7,,
LD-ML-NH-EL-SMACOF-S2,SMACOF,SMACOF,,LD,L,H,L,2,7,12.631177045242056,7.9399572083399415,21.85851287803348,12.035769986862098,7.725939017429937,21.26301679979997,13.891177045242056,7.0,7,7,0.0,73.5,6.5,0,0,7,,
LD-ML-NL-EH-ADAPT-CLASSICAL-S1,adaptive,EH-ADAPT-CLASSICAL,classical,LD,L,L,H,1,40,22.715794406197855,0.9048797586494559,24.220036795599192,22.927512764953196,2.2118864349158964,26.270515321584444,23.818294406197857,6.125,3,9,0.0,245.0,155.0,0,0,,,
LD-ML-NL-EH-ADAPT-CLASSICAL-S2,adaptive,EH-ADAPT-CLASSICAL,classical,LD,L,L,H,2,40,19.48537451293875,1.0209538188849194,21.223142888458003,18.70767479832876,1.9630527897177694,22.171275278568018,20.907374512938752,7.9,4,11,0.0,316.0,84.0,0,0,,,
LD-ML-NL-EH-ADAPT-GMDS-S1,adaptive,EH-ADAPT-GMDS,GMDS,LD,L,L,H,1,40,9.616953603169907,1.4915791849135915,13.059407106737856,10.511709324829116,2.0147333819324333,14.828431240595295,10.822953603169909,6.7,3,10,0.0,268.0,132.0,0,0,,,
LD-ML-NL-EH-ADAPT-GMDS-S2,adaptive,EH-ADAPT-GMDS,GMDS,LD,L,L,H,2,40,12.118863651779815,2.660005435065036,16.351718915314372,13.08244320429661,3.618449002637927,19.046046429130623,13.338363651779815,6.775,4,10,0.0,271.0,129.0,0,0,,,
LD-ML-NL-EH-ADAPT-SMACOF-S1,adaptive,EH-ADAPT-SMACOF,SMACOF,LD,L,L,H,1,40,22.62642741148878,1.535404490774151,25.156214882111843,23.02437615832222,2.3692177460759183,27.201470423282803,23.72892741148878,6.125,3,9,0.0,245.0,155.0,0,0,,,
LD-ML-NL-EH-ADAPT-SMACOF-S2,adaptive,EH-ADAPT-SMACOF,SMACOF,LD,L,L,H,2,40,18.69068126674669,2.7137882489530667,22.365430818844516,18.40202858813786,2.6502812956668986,22.850739533554066,20.11268126674669,7.9,4,11,0.0,316.0,84.0,0,0,,,
LD-ML-NL-EH-FIXK12-S1,fixed,FIXK12-S1,,LD,L,L,H,1,33,20.449643346851587,0.7968909125722031,21.616830964865137,20.491144994741276,2.777568225970882,24.43747477323114,22.60964334685159,12.0,12,12,0.0,396.0,4.0,0,0,12,,
LD-ML-NL-EH-FIXK12-S2,fixed,FIXK12-S2,,LD,L,L,H,2,33,19.144374154819793,0.648138907953744,20.321723790328566,17.33487500442362,3.4378193690679164,22.074643734974337,21.304374154819794,12.0,12,12,0.0,396.0,4.0,0,0,12,,
LD-ML-NL-EH-FIXK3-S1,fixed,FIXK3-S1,,LD,L,L,H,1,40,21.863067171847952,1.6802134512625932,24.65800366166716,22.521488220638034,2.138017587698779,26.74666558763723,22.403067171847947,3.0,3,3,0.0,120.0,280.0,0,0,3,,
LD-ML-NL-EH-FIXK3-S2,fixed,FIXK3-S2,,LD,L,L,H,2,40,20.81034291938358,1.5223331861915657,23.03438820796029,20.94927221390863,2.258218259754923,24.43443394893564,21.350342919383582,3.0,3,3,0.0,120.0,280.0,0,0,3,,
